date,url,contract,current_price,average_price,number_deals,volume_MT,amount_RUB
2018-09-20,https://fs.moex.com/files/17697/28948,FSGYFO,33902.0,,0.0,0.0,0.0
2018-09-19,https://fs.moex.com/files/17688/28934,FSGYFO,33902.0,32265.46154,2.0,520.0,16778040.0
2018-09-19,https://fs.moex.com/files/17688/28934,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-19,https://fs.moex.com/files/17688/28934,FSGCFO,31500.0,31528.46154,14.0,1560.0,49184400.0
2018-09-18,https://fs.moex.com/files/17684/28921,FSGYFO,31999.0,31999.0,1.0,20.0,639980.0
2018-09-18,https://fs.moex.com/files/17684/28921,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-18,https://fs.moex.com/files/17684/28921,FSGCFO,30001.0,30138.06024,17.0,1660.0,50029180.0
2018-09-17,https://fs.moex.com/files/17680/28903,FSGCFO,30050.0,30088.08955,11.0,1340.0,40318040.0
2018-09-17,https://fs.moex.com/files/17680/28903,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-17,https://fs.moex.com/files/17680/28903,FSGYFO,33150.0,,0.0,0.0,0.0
2018-09-14,https://fs.moex.com/files/17673/28889,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-14,https://fs.moex.com/files/17673/28889,FSGCFO,30010.0,30117.67,12.0,1520.0,45778860.0
2018-09-14,https://fs.moex.com/files/17673/28889,FSGYFO,33150.0,,0.0,0.0,0.0
2018-09-13,https://fs.moex.com/files/17667/28876,FSGYFO,33150.0,,0.0,0.0,0.0
2018-09-13,https://fs.moex.com/files/17667/28876,FSGCFO,29502.0,308012.75,4.0,160.0,4930040.0
2018-09-13,https://fs.moex.com/files/17667/28876,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-12,https://fs.moex.com/files/17664/28869,FSGCFO,31000.0,30067.91,10.0,1820.0,54723600.0
2018-09-12,https://fs.moex.com/files/17664/28869,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-12,https://fs.moex.com/files/17664/28869,FSGYFO,33150.0,33150.0,1.0,40.0,1326000.0
2018-09-11,https://fs.moex.com/files/17653/28851,FSGYFO,29502.0,,0.0,0.0,0.0
2018-09-11,https://fs.moex.com/files/17653/28851,FSGCFO,27500.0,27516.39,7.0,1220.0,33570000.0
2018-09-11,https://fs.moex.com/files/17653/28851,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-10,https://fs.moex.com/files/17649/28841,FSGCFO,28501.0,27228.0,7.0,1300.0,35396300.0
2018-09-10,https://fs.moex.com/files/17649/28841,FSGPFO,28105.0,,0.0,0.0,0.0
2018-09-10,https://fs.moex.com/files/17649/28841,FSGYFO,29502.0,29502.0,1.0,100.0,2950200.0
2018-09-07,https://fs.moex.com/files/17643/28815,FSGYFO,28501.0,28501.0,1.0,20.0,570020.0
2018-09-07,https://fs.moex.com/files/17643/28815,FSGCFO,26000.0,26108.21569,11.0,1020.0,26630380.0
2018-09-07,https://fs.moex.com/files/17643/28815,FSGPFO,28105.0,28105.0,2.0,100.0,2810500.0
2018-09-06,https://fs.moex.com/files/17637/28807,FSGPFO,27005.0,27005.0,3.0,60.0,1620300.0
2018-09-06,https://fs.moex.com/files/17637/28807,FSGYFO,27500.0,27500.0,1.0,100.0,2750000.0
2018-09-06,https://fs.moex.com/files/17637/28807,FSGCFO,26004.0,26140.6,10.0,800.0,20912480.0
2018-09-05,https://fs.moex.com/files/17631/28798,FSGCFO,26004.0,26004.0,8.0,420.0,10948400.0
2018-09-05,https://fs.moex.com/files/17631/28798,FSGYFO,26500.0,26500.0,1.0,20.0,530000.0
2018-09-05,https://fs.moex.com/files/17631/28798,FSGPFO,26499.0,26499.0,1.0,40.0,1059960.0
2018-09-04,https://fs.moex.com/files/17615/28758,FSGPFO,26697.0,26697.0,1.0,20.0,533940.0
2018-09-04,https://fs.moex.com/files/17615/28758,FSGCFO,26200.0,26233.33,3.0,300.0,7870000.0
2018-09-04,https://fs.moex.com/files/17615/28758,FSGYFO,26004.0,26004.0,1.0,20.0,520080.0
2018-09-03,https://fs.moex.com/files/17600/28738,FSGYFO,26000.0,26000.0,1.0,20.0,520000.0
2018-09-03,https://fs.moex.com/files/17600/28738,FSGPFO,25988.8,,0.0,0.0,0.0
2018-09-03,https://fs.moex.com/files/17600/28738,FSGCFO,26200.0,26200.0,1.0,100.0,2620000.0
2018-08-31,https://fs.moex.com/files/17594/28733,FSGYFO,25500.0,25500.0,1.0,40.0,1020000.0
2018-08-31,https://fs.moex.com/files/17594/28733,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-31,https://fs.moex.com/files/17594/28733,FSGCFO,26697.0,26697.0,1.0,20.0,533940.0
2018-08-30,https://fs.moex.com/files/17589/28722,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-30,https://fs.moex.com/files/17589/28722,FSGYFO,25500.0,25500.0,1.0,20.0,510000.0
2018-08-30,https://fs.moex.com/files/17589/28722,FSGCFO,27000.0,,0.0,0.0,0.0
2018-08-29,https://fs.moex.com/files/17577/28709,FSGYFO,25498.0,25498.0,1.0,20.0,509960.0
2018-08-29,https://fs.moex.com/files/17577/28709,FSGCFO,27000.0,,2.0,240.0,6480200.0
2018-08-29,https://fs.moex.com/files/17577/28709,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-28,https://fs.moex.com/files/17570/28700,FSGCFO,27005.0,27005.0,1.0,20.0,540100.0
2018-08-28,https://fs.moex.com/files/17570/28700,FSGYFO,25500.0,25500.0,1.0,20.0,510000.0
2018-08-28,https://fs.moex.com/files/17570/28700,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-27,https://fs.moex.com/files/17567/28695,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-27,https://fs.moex.com/files/17567/28695,FSGYFO,26499.0,26499.0,1.0,20.0,529980.0
2018-08-27,https://fs.moex.com/files/17567/28695,FSGCFO,27005.0,27005.0,1.0,20.0,540100.0
2018-08-24,https://fs.moex.com/files/17562/28683,FSGYFO,26499.0,,0.0,0.0,0.0
2018-08-24,https://fs.moex.com/files/17562/28683,FSGCFO,27005.0,27005.0,2.0,60.0,1620300.0
2018-08-24,https://fs.moex.com/files/17562/28683,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-23,https://fs.moex.com/files/17553/28655,FSGCFO,27500.0,,0.0,0.0,0.0
2018-08-23,https://fs.moex.com/files/17553/28655,FSGYFO,26499.0,26499.67,2.0,60.0,1589980.0
2018-08-23,https://fs.moex.com/files/17553/28655,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-22,https://fs.moex.com/files/17546/28647,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-22,https://fs.moex.com/files/17546/28647,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-22,https://fs.moex.com/files/17546/28647,FSGCFO,27500.0,,1.0,40.0,1100000.0
2018-08-21,https://fs.moex.com/files/17540/28641,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-21,https://fs.moex.com/files/17540/28641,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-21,https://fs.moex.com/files/17540/28641,FSGCFO,28000.0,28080.4,2.0,100.0,2808040.0
2018-08-20,https://fs.moex.com/files/17537/28632,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-20,https://fs.moex.com/files/17537/28632,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-20,https://fs.moex.com/files/17537/28632,FSGCFO,29799.0,,0.0,0.0,0.0
2018-08-17,https://fs.moex.com/files/17528/28623,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-17,https://fs.moex.com/files/17528/28623,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-17,https://fs.moex.com/files/17528/28623,FSGCFO,29799.0,,0.0,0.0,0.0
2018-08-16,https://fs.moex.com/files/17525/28619,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-16,https://fs.moex.com/files/17525/28619,FSGCFO,29799.0,,0.0,0.0,0.0
2018-08-16,https://fs.moex.com/files/17525/28619,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-15,https://fs.moex.com/files/17519/28612,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-15,https://fs.moex.com/files/17519/28612,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-15,https://fs.moex.com/files/17519/28612,FSGCFO,29799.0,29799.0,1.0,20.0,595980.0
2018-08-14,https://fs.moex.com/files/17515/28598,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-14,https://fs.moex.com/files/17515/28598,FSGCFO,29500.0,,0.0,0.0,0.0
2018-08-14,https://fs.moex.com/files/17515/28598,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-13,https://fs.moex.com/files/17504/28584,FSGCFO,29500.0,,0.0,0.0,0.0
2018-08-13,https://fs.moex.com/files/17504/28584,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-13,https://fs.moex.com/files/17504/28584,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-10,https://fs.moex.com/files/17500/28578,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-10,https://fs.moex.com/files/17500/28578,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-10,https://fs.moex.com/files/17500/28578,FSGCFO,29500.0,,0.0,0.0,0.0
2018-08-09,https://fs.moex.com/files/17494/28564,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-09,https://fs.moex.com/files/17494/28564,FSGCFO,29500.0,29665.66667,2.0,60.0,1779940.0
2018-08-09,https://fs.moex.com/files/17494/28564,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-08,https://fs.moex.com/files/17487/28557,FSGCFO,29400.0,29400.0,1.0,20.0,588000.0
2018-08-08,https://fs.moex.com/files/17487/28557,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-08,https://fs.moex.com/files/17487/28557,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-07,https://fs.moex.com/files/17476/28543,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-07,https://fs.moex.com/files/17476/28543,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-07,https://fs.moex.com/files/17476/28543,FSGCFO,29000.0,,0.0,0.0,0.0
2018-08-06,https://fs.moex.com/files/17461/28527,FSGCFO,29000.0,,0.0,0.0,0.0
2018-08-06,https://fs.moex.com/files/17461/28527,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-06,https://fs.moex.com/files/17461/28527,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-03,https://fs.moex.com/files/17453/28514,FSGCFO,29000.0,,0.0,0.0,0.0
2018-08-03,https://fs.moex.com/files/17453/28514,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-03,https://fs.moex.com/files/17453/28514,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-02,https://fs.moex.com/files/17443/28483,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-02,https://fs.moex.com/files/17443/28483,FSGCFO,29000.0,,0.0,0.0,0.0
2018-08-02,https://fs.moex.com/files/17443/28483,FSGPFO,25988.8,,0.0,0.0,0.0
2018-08-01,https://fs.moex.com/files/17433/28475,FSGCFO,29000.0,,0.0,0.0,0.0
2018-08-01,https://fs.moex.com/files/17433/28475,FSGYFO,30998.0,,0.0,0.0,0.0
2018-08-01,https://fs.moex.com/files/17433/28475,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-31,https://fs.moex.com/files/17432/28465,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-31,https://fs.moex.com/files/17432/28465,FSGCFO,29000.0,28644.44444,2.0,180.0,5156000.0
2018-07-31,https://fs.moex.com/files/17432/28465,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-30,https://fs.moex.com/files/17428/28459,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-30,https://fs.moex.com/files/17428/28459,FSGCFO,27700.0,,0.0,0.0,0.0
2018-07-30,https://fs.moex.com/files/17428/28459,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-27,https://fs.moex.com/files/17425/28452,FSGCFO,27700.0,27700.0,1.0,80.0,2216000.0
2018-07-27,https://fs.moex.com/files/17425/28452,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-27,https://fs.moex.com/files/17425/28452,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-26,https://fs.moex.com/files/17418/28443,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-26,https://fs.moex.com/files/17418/28443,FSGCFO,31000.0,,0.0,0.0,0.0
2018-07-26,https://fs.moex.com/files/17418/28443,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-25,https://fs.moex.com/files/17410/28430,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-25,https://fs.moex.com/files/17410/28430,FSGCFO,31000.0,,0.0,0.0,0.0
2018-07-25,https://fs.moex.com/files/17410/28430,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-24,http://fs.moex.com/files/17403/28423,FSGCFO,31000.0,,0.0,0.0,0.0
2018-07-24,http://fs.moex.com/files/17403/28423,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-24,http://fs.moex.com/files/17403/28423,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-23,http://fs.moex.com/files/17399/28417,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-23,http://fs.moex.com/files/17399/28417,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-23,http://fs.moex.com/files/17399/28417,FSGCFO,31000.0,,0.0,0.0,0.0
2018-07-20,http://fs.moex.com/files/17394/28410,FSGCFO,31000.0,31000.0,1.0,40.0,1240000.0
2018-07-20,http://fs.moex.com/files/17394/28410,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-20,http://fs.moex.com/files/17394/28410,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-19,http://fs.moex.com/files/17390/28403,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-19,http://fs.moex.com/files/17390/28403,FSGCFO,31700.0,31700.0,5.0,360.0,11462000.0
2018-07-19,http://fs.moex.com/files/17390/28403,FSGYFO,30998.0,,0.0,0.0,0.0
2018-07-18,http://fs.moex.com/files/17384/28397,FSGCFO,29200.0,29200.0,1.0,60.0,1752000.0
2018-07-18,http://fs.moex.com/files/17384/28397,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-18,http://fs.moex.com/files/17384/28397,FSGYFO,30998.0,30998.0,1.0,20.0,619960.0
2018-07-17,http://fs.moex.com/files/17353/28360,FSGYFO,29997.0,,0.0,0.0,0.0
2018-07-17,http://fs.moex.com/files/17353/28360,FSGCFO,29997.0,29997.0,3.0,420.0,11399940.0
2018-07-17,http://fs.moex.com/files/17353/28360,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-16,http://fs.moex.com/files/17344/28351,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-16,http://fs.moex.com/files/17344/28351,FSGCFO,26500.0,,0.0,0.0,0.0
2018-07-16,http://fs.moex.com/files/17344/28351,FSGYFO,29997.0,,0.0,0.0,0.0
2018-07-13,http://fs.moex.com/files/17337/28344,FSGYFO,29997.0,,0.0,0.0,0.0
2018-07-13,http://fs.moex.com/files/17337/28344,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-13,http://fs.moex.com/files/17337/28344,FSGCFO,26500.0,26500.0,2.0,300.0,7950000.0
2018-07-12,http://fs.moex.com/files/17333/28334,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-12,http://fs.moex.com/files/17333/28334,FSGCFO,27000.0,27000.0,3.0,200.0,5330000.0
2018-07-12,http://fs.moex.com/files/17333/28334,FSGYFO,29997.0,,0.0,0.0,0.0
2018-07-11,http://fs.moex.com/files/17327/28327,FSGCFO,27300.0,,0.0,0.0,0.0
2018-07-11,http://fs.moex.com/files/17327/28327,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-11,http://fs.moex.com/files/17327/28327,FSGYFO,29997.0,29997.0,1.0,20.0,599940.0
2018-07-10,http://fs.moex.com/files/17317/28316,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-10,http://fs.moex.com/files/17317/28316,FSGCFO,27300.0,27300.0,1.0,20.0,546000.0
2018-07-10,http://fs.moex.com/files/17317/28316,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-09,http://fs.moex.com/files/17281/28277,FSGCFO,28000.0,28000.0,1.0,20.0,560000.0
2018-07-09,http://fs.moex.com/files/17281/28277,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-09,http://fs.moex.com/files/17281/28277,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-06,http://fs.moex.com/files/17272/28268,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-06,http://fs.moex.com/files/17272/28268,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-06,http://fs.moex.com/files/17272/28268,FSGCFO,28700.0,,0.0,0.0,0.0
2018-07-05,http://fs.moex.com/files/17264/28241,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-05,http://fs.moex.com/files/17264/28241,FSGCFO,28700.0,28700.0,1.0,40.0,1148000.0
2018-07-05,http://fs.moex.com/files/17264/28241,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-04,http://fs.moex.com/files/17255/28227,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-04,http://fs.moex.com/files/17255/28227,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-04,http://fs.moex.com/files/17255/28227,FSGCFO,28700.0,28700.0,1.0,20.0,574000.0
2018-07-03,http://fs.moex.com/files/17239/28199,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-03,http://fs.moex.com/files/17239/28199,FSGCFO,29000.0,29000.0,2.0,140.0,4030000.0
2018-07-03,http://fs.moex.com/files/17239/28199,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-02,http://fs.moex.com/files/17227/28177,FSGYFO,34200.0,,0.0,0.0,0.0
2018-07-02,http://fs.moex.com/files/17227/28177,FSGPFO,25988.8,,0.0,0.0,0.0
2018-07-02,http://fs.moex.com/files/17227/28177,FSGCFO,29300.0,,0.0,0.0,0.0
2018-06-29,http://fs.moex.com/files/17212/28152,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-29,http://fs.moex.com/files/17212/28152,FSGCFO,29300.0,29300.0,1.0,20.0,586000.0
2018-06-29,http://fs.moex.com/files/17212/28152,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-28,http://fs.moex.com/files/17208/28121,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-28,http://fs.moex.com/files/17208/28121,FSGCFO,31000.0,,0.0,0.0,0.0
2018-06-28,http://fs.moex.com/files/17208/28121,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-27,http://fs.moex.com/files/17201/28106,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-27,http://fs.moex.com/files/17201/28106,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-27,http://fs.moex.com/files/17201/28106,FSGCFO,31000.0,,0.0,0.0,0.0
2018-06-26,http://fs.moex.com/files/17196/28097,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-26,http://fs.moex.com/files/17196/28097,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-26,http://fs.moex.com/files/17196/28097,FSGCFO,31000.0,,0.0,0.0,0.0
2018-06-25,http://fs.moex.com/files/17188/28082,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-25,http://fs.moex.com/files/17188/28082,FSGCFO,31000.0,31000.0,1.0,80.0,2480000.0
2018-06-25,http://fs.moex.com/files/17188/28082,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-22,http://fs.moex.com/files/17177/28051,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-22,http://fs.moex.com/files/17177/28051,FSGCFO,31500.0,31500.0,1.0,20.0,630000.0
2018-06-22,http://fs.moex.com/files/17177/28051,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-21,http://fs.moex.com/files/17161/28042,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-21,http://fs.moex.com/files/17161/28042,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-21,http://fs.moex.com/files/17161/28042,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-20,http://fs.moex.com/files/17158/28027,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-20,http://fs.moex.com/files/17158/28027,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-20,http://fs.moex.com/files/17158/28027,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-19,http://fs.moex.com/files/17149/28001,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-19,http://fs.moex.com/files/17149/28001,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-19,http://fs.moex.com/files/17149/28001,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-18,http://fs.moex.com/files/17140/27986,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-18,http://fs.moex.com/files/17140/27986,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-18,http://fs.moex.com/files/17140/27986,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-15,http://fs.moex.com/files/17119/27974,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-15,http://fs.moex.com/files/17119/27974,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-15,http://fs.moex.com/files/17119/27974,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-14,http://fs.moex.com/files/17114/27949,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-14,http://fs.moex.com/files/17114/27949,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-14,http://fs.moex.com/files/17114/27949,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-13,http://fs.moex.com/files/17109/27926,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-13,http://fs.moex.com/files/17109/27926,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-13,http://fs.moex.com/files/17109/27926,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-09,http://fs.moex.com/files/17097/27913,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-09,http://fs.moex.com/files/17097/27913,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-09,http://fs.moex.com/files/17097/27913,FSGCFO,32500.0,32500.0,1.0,100.0,3250000.0
2018-06-08,http://fs.moex.com/files/17090/27910,FSGCFO,32500.0,,0.0,0.0,0.0
2018-06-08,http://fs.moex.com/files/17090/27910,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-08,http://fs.moex.com/files/17090/27910,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-07,http://fs.moex.com/files/17089/27904,FSGCFO,32500.0,32500.0,1.0,80.0,2600000.0
2018-06-07,http://fs.moex.com/files/17089/27904,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-07,http://fs.moex.com/files/17089/27904,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-06,http://fs.moex.com/files/17079/27886,FSGCFO,33500.0,33500.0,1.0,20.0,670000.0
2018-06-06,http://fs.moex.com/files/17079/27886,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-06,http://fs.moex.com/files/17079/27886,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-05,http://fs.moex.com/files/17072/27877,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-05,http://fs.moex.com/files/17072/27877,FSGCFO,34298.0,,0.0,0.0,0.0
2018-06-05,http://fs.moex.com/files/17072/27877,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-04,http://fs.moex.com/files/17066/27867,FSGCFO,34298.0,,0.0,0.0,0.0
2018-06-04,http://fs.moex.com/files/17066/27867,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-04,http://fs.moex.com/files/17066/27867,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-01,http://fs.moex.com/files/17058/27850,FSGYFO,34200.0,,0.0,0.0,0.0
2018-06-01,http://fs.moex.com/files/17058/27850,FSGPFO,25988.8,,0.0,0.0,0.0
2018-06-01,http://fs.moex.com/files/17058/27850,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-31,http://fs.moex.com/files/17046/27828,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-31,http://fs.moex.com/files/17046/27828,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-31,http://fs.moex.com/files/17046/27828,FSGYFO,34200.0,,0.0,0.0,0.0
2018-05-30,http://fs.moex.com/files/17029/27809,FSGYFO,34200.0,,0.0,0.0,0.0
2018-05-30,http://fs.moex.com/files/17029/27809,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-30,http://fs.moex.com/files/17029/27809,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-29,http://fs.moex.com/files/17011/27778,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-29,http://fs.moex.com/files/17011/27778,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-29,http://fs.moex.com/files/17011/27778,FSGYFO,34200.0,,0.0,0.0,0.0
2018-05-28,http://fs.moex.com/files/17010/27757,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-28,http://fs.moex.com/files/17010/27757,FSGYFO,34200.0,,0.0,0.0,0.0
2018-05-28,http://fs.moex.com/files/17010/27757,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-25,http://fs.moex.com/files/16993/27716,FSGYFO,34200.0,,0.0,0.0,0.0
2018-05-25,http://fs.moex.com/files/16993/27716,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-25,http://fs.moex.com/files/16993/27716,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-24,http://fs.moex.com/files/16985/27687,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-24,http://fs.moex.com/files/16985/27687,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-24,http://fs.moex.com/files/16985/27687,FSGYFO,34200.0,,0.0,0.0,0.0
2018-05-23,http://fs.moex.com/files/16972/27673,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-23,http://fs.moex.com/files/16972/27673,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-23,http://fs.moex.com/files/16972/27673,FSGYFO,34200.0,34200.0,1.0,40.0,1368000.0
2018-05-22,http://fs.moex.com/files/16967/27667,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-22,http://fs.moex.com/files/16967/27667,FSGYFO,33500.0,,0.0,0.0,0.0
2018-05-22,http://fs.moex.com/files/16967/27667,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-21,http://fs.moex.com/files/16966/27661,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-21,http://fs.moex.com/files/16966/27661,FSGYFO,33500.0,,0.0,0.0,0.0
2018-05-21,http://fs.moex.com/files/16966/27661,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-18,http://fs.moex.com/files/16957/27640,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-18,http://fs.moex.com/files/16957/27640,FSGYFO,33500.0,,0.0,0.0,0.0
2018-05-18,http://fs.moex.com/files/16957/27640,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-17,http://fs.moex.com/files/16948/27627,FSGYFO,33500.0,,0.0,0.0,0.0
2018-05-17,http://fs.moex.com/files/16948/27627,FSGPFO,25988.8,,0.0,0.0,0.0
2018-05-17,http://fs.moex.com/files/16948/27627,FSGCFO,34298.0,,0.0,0.0,0.0
2018-05-16,http://fs.moex.com/files/16938/27612,FSGCFO,34298.0,34298.0,1.0,20.0,685960.0
2018-05-16,http://fs.moex.com/files/16938/27612,FSGYFO,33500.0,,0.0,0.0,0.0
2018-05-16,http://fs.moex.com/files/16938/27612,FSGPFO,25988.8,,0.0,0.0,0.0
